File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF654BWT	bam	bam		alignments	GRCh38	ENCSR128VHV	Histone ChIP-seq	UBERON:0000947	aorta	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF643CGH/, /files/ENCFF770CGV/	954184435	ENCODE Processing Pipeline	e66aa2e5393fd235ba1fe2daee708139		https://www.encodeproject.org/files/ENCFF654BWT/@@download/ENCFF654BWT.bam				released	s3://encode-public/2017/05/10/25275d2a-236b-48b8-9f94-80c75bdd62b7/ENCFF654BWT.bam	control low read depth, low read length	insufficient read depth	
ENCFF096XQY	bam	bam		alignments	GRCh38	ENCSR720SAS	Histone ChIP-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF052EGK/	323544436	ENCODE Processing Pipeline	4057dd72256798c41ac01d6906c599b1		https://www.encodeproject.org/files/ENCFF096XQY/@@download/ENCFF096XQY.bam				released	s3://encode-public/2016/12/19/1f609afe-5654-47e2-a4b5-bfd896f61f68/ENCFF096XQY.bam	low read length, mild to moderate bottlenecking, moderate library complexity	insufficient read depth	
ENCFF755AFZ	bam	bam		alignments	GRCh38	ENCSR367WYJ	Histone ChIP-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1, 1_2		36					/files/ENCFF823MZG/, /files/ENCFF643CGH/, /files/ENCFF351KVM/, /files/ENCFF227HUK/	1019234983	ENCODE Processing Pipeline	1437c45451b7bf8df4dd1b022e0d83e2		https://www.encodeproject.org/files/ENCFF755AFZ/@@download/ENCFF755AFZ.bam				released	s3://encode-public/2017/04/05/9304e72d-6e90-4083-ad26-cb25440f4246/ENCFF755AFZ.bam	low read length, mild to moderate bottlenecking, mixed read lengths	poor library complexity	
ENCFF633TEH	bam	bam		alignments	GRCh38	ENCSR073YZL	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF106HIG/, /files/ENCFF643CGH/	1224151732	ENCODE Processing Pipeline	f9b16749d44033e077fb1f3864f64fed		https://www.encodeproject.org/files/ENCFF633TEH/@@download/ENCFF633TEH.bam				released	s3://encode-public/2016/12/19/c5a82a62-23b1-4534-a792-fe247ed2eaef/ENCFF633TEH.bam	low read length	control insufficient read depth, insufficient read depth	
ENCFF356HLU	bam	bam		alignments	GRCh38	ENCSR832JVP	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF515WSV/	2280951331	ENCODE Processing Pipeline	647111ff28dd734962ec96ccea21c4a7		https://www.encodeproject.org/files/ENCFF356HLU/@@download/ENCFF356HLU.bam				released	s3://encode-public/2016/12/19/732fef4b-7cf1-46ec-8670-61a451c6f8fc/ENCFF356HLU.bam	low read length, moderate library complexity, inconsistent platforms, control low read depth, mild to moderate bottlenecking	control insufficient read depth	
ENCFF455IUR	bam	bam		alignments	GRCh38	ENCSR832JVP	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF643CGH/, /files/ENCFF942BAM/	3155319510	ENCODE Processing Pipeline	da7d384b3a3b672eade1def80b332723		https://www.encodeproject.org/files/ENCFF455IUR/@@download/ENCFF455IUR.bam				released	s3://encode-public/2016/12/19/199a525d-f297-4d51-bc82-9331b1232c11/ENCFF455IUR.bam	low read length, moderate library complexity, inconsistent platforms, control low read depth, mild to moderate bottlenecking	control insufficient read depth	
ENCFF429QHU	bam	bam		alignments	GRCh38	ENCSR543CPW	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_3		36					/files/ENCFF668PTO/, /files/ENCFF643CGH/, /files/ENCFF349RCJ/, /files/ENCFF684LMP/	630119471	ENCODE Processing Pipeline	4b05dac4ce26c54c7c70767b0c118329		https://www.encodeproject.org/files/ENCFF429QHU/@@download/ENCFF429QHU.bam				released	s3://encode-public/2017/03/27/c8934300-f9a5-4b44-8256-1a0a08f17277/ENCFF429QHU.bam	inconsistent platforms, mild to moderate bottlenecking, low read depth	poor library complexity, severe bottlenecking	
ENCFF151UEE	bam	bam		alignments	GRCh38	ENCSR774OKQ	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_3		36					/files/ENCFF961HKB/, /files/ENCFF800UOT/, /files/ENCFF643CGH/, /files/ENCFF718GNM/	1068472057	ENCODE Processing Pipeline	a5027c77692d6629b53ffdbd8bd7e436		https://www.encodeproject.org/files/ENCFF151UEE/@@download/ENCFF151UEE.bam				released	s3://encode-public/2016/12/19/9e16a2f4-3f74-4ddb-8e11-bba792244a0d/ENCFF151UEE.bam	control low read depth, low read length	insufficient read depth	
ENCFF681JNH	bam	bam		alignments	GRCh38	ENCSR263WLD	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_4		36					/files/ENCFF992ODQ/, /files/ENCFF546HLT/, /files/ENCFF534ZEZ/, /files/ENCFF124FAJ/, /files/ENCFF643CGH/	365131901	ENCODE Processing Pipeline	19589737bd8e01ccab55266830034f73		https://www.encodeproject.org/files/ENCFF681JNH/@@download/ENCFF681JNH.bam				released	s3://encode-public/2016/12/19/2ba81c22-271b-46bc-b092-cd1e7898a849/ENCFF681JNH.bam	low read length, mild to moderate bottlenecking, moderate library complexity	insufficient read depth, poor library complexity, severe bottlenecking	
ENCFF176CXM	bam	bam		alignments	GRCh38	ENCSR957BPJ	Histone ChIP-seq	UBERON:0000947	aorta	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF448OIG/, /files/ENCFF589UUS/	907005808	ENCODE Processing Pipeline	ddc59b23c3935c57fcb2bab937ac7acc		https://www.encodeproject.org/files/ENCFF176CXM/@@download/ENCFF176CXM.bam				released	s3://encode-public/2017/04/05/12617da4-add7-49a8-b280-45bfe82f8a72/ENCFF176CXM.bam	control low read depth, low read length, low read depth		
ENCFF063GOS	bam	bam		alignments	GRCh38	ENCSR254NLC	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF095JCM/	4251030672	ENCODE Processing Pipeline	7f8175f847c3424bdcbc69b0487a62ec		https://www.encodeproject.org/files/ENCFF063GOS/@@download/ENCFF063GOS.bam				released	s3://encode-public/2016/12/19/1fc0d81b-34fc-43d8-97c9-37186816ef22/ENCFF063GOS.bam	low read length, low read depth	control insufficient read depth	
ENCFF024ZTU	bam	bam		alignments	GRCh38	ENCSR254NLC	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF954LQG/, /files/ENCFF643CGH/	1603825172	ENCODE Processing Pipeline	ceeb0119da2c311cbb91b853ae0884eb		https://www.encodeproject.org/files/ENCFF024ZTU/@@download/ENCFF024ZTU.bam				released	s3://encode-public/2016/12/19/905d6447-bd74-4353-a643-ed6914e9ab00/ENCFF024ZTU.bam	low read length, low read depth	control insufficient read depth	
ENCFF959CNM	bam	bam		alignments	GRCh38	ENCSR417RFS	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF334RTQ/	305441297	ENCODE Processing Pipeline	2fdbe0cad9ec032194c47c7561c57302		https://www.encodeproject.org/files/ENCFF959CNM/@@download/ENCFF959CNM.bam				released	s3://encode-public/2017/03/16/997802c8-4c8d-4c61-af20-e5dafd837143/ENCFF959CNM.bam	inconsistent platforms, mild to moderate bottlenecking	control insufficient read depth, insufficient read depth, poor library complexity	
ENCFF035NVA	bam	bam		alignments	GRCh38	ENCSR257BCD	Histone ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF341PPF/	1079277210	ENCODE Processing Pipeline	4fd8c6af7118f7b0bcafaae3a5d7d528		https://www.encodeproject.org/files/ENCFF035NVA/@@download/ENCFF035NVA.bam				released	s3://encode-public/2016/12/19/9dbc92b8-e6c1-48d2-9a96-35c11b52c7be/ENCFF035NVA.bam	low read length	insufficient read depth	
ENCFF642FEE	bam	bam		alignments	GRCh38	ENCSR639RKZ	Histone ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF682FRA/, /files/ENCFF643CGH/	709497516	ENCODE Processing Pipeline	e047856983b91edba8c88848fd69a58d		https://www.encodeproject.org/files/ENCFF642FEE/@@download/ENCFF642FEE.bam				released	s3://encode-public/2016/12/19/118444f0-18b1-4dc2-927a-588489b1a8e2/ENCFF642FEE.bam	low read length	insufficient read depth	
ENCFF396QPN	bam	bam		alignments	GRCh38	ENCSR354XWM	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF643CGH/, /files/ENCFF701KVD/	1029686900	ENCODE Processing Pipeline	82360ddd28e8cc276d0ed52f0006a15d		https://www.encodeproject.org/files/ENCFF396QPN/@@download/ENCFF396QPN.bam				released	s3://encode-public/2017/06/21/cc614d75-1cf1-4c34-adf4-92aeecc635aa/ENCFF396QPN.bam	low read length, mild to moderate bottlenecking, moderate library complexity		
ENCFF490QCW	bam	bam		alignments	GRCh38	ENCSR354XWM	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF713XZI/, /files/ENCFF643CGH/	1147599250	ENCODE Processing Pipeline	6bde5599cedd2b1db79f338e534de54e		https://www.encodeproject.org/files/ENCFF490QCW/@@download/ENCFF490QCW.bam				released	s3://encode-public/2017/06/21/ea7342f8-5cab-4581-b861-e5c9f1e4b29e/ENCFF490QCW.bam	low read length, mild to moderate bottlenecking, moderate library complexity		
ENCFF346MPS	bam	bam		alignments	GRCh38	ENCSR432KIH	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF290VNH/, /files/ENCFF643CGH/	645280641	ENCODE Processing Pipeline	80791b8e777c1381d0e9d886d715ebcb		https://www.encodeproject.org/files/ENCFF346MPS/@@download/ENCFF346MPS.bam				released	s3://encode-public/2016/12/19/71277945-6482-4df5-8e67-217d7afc367b/ENCFF346MPS.bam	low read length, mild to moderate bottlenecking, low read depth, moderate library complexity		
ENCFF266SHE	bam	bam		alignments	GRCh38	ENCSR432KIH	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF110MCL/, /files/ENCFF290VNH/	715761969	ENCODE Processing Pipeline	d3b5c2e030cc6dbc2ad6a66ca0f3d3cb		https://www.encodeproject.org/files/ENCFF266SHE/@@download/ENCFF266SHE.bam				released	s3://encode-public/2020/08/14/82067d27-2b02-4da3-81b9-378239b11087/ENCFF266SHE.bam	low read length, mild to moderate bottlenecking, low read depth, moderate library complexity		
ENCFF483TNX	bam	bam		alignments	GRCh38	ENCSR391WDE	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF335LIS/	3063458805	ENCODE Processing Pipeline	1d5f8ca87fe63dd5f9122848f6323b95		https://www.encodeproject.org/files/ENCFF483TNX/@@download/ENCFF483TNX.bam				released	s3://encode-public/2016/12/19/3e1ec601-935b-40f9-b489-602355972ec8/ENCFF483TNX.bam	inconsistent platforms, low read length, mixed read lengths	control insufficient read depth	
ENCFF200TLD	bam	bam		alignments	GRCh38	ENCSR391WDE	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF643CGH/, /files/ENCFF943LRT/	1323267770	ENCODE Processing Pipeline	27bdb8000f32b1759a133b5d4ee02763		https://www.encodeproject.org/files/ENCFF200TLD/@@download/ENCFF200TLD.bam				released	s3://encode-public/2016/12/19/bab680cc-0e64-456a-a4a0-b6a4b5a5cd2d/ENCFF200TLD.bam	inconsistent platforms, low read length, mixed read lengths	control insufficient read depth	
ENCFF592HWS	bam	bam		alignments	GRCh38	ENCSR100LWU	Histone ChIP-seq	CL:0000222	mesodermal cell	in vitro differentiated cells	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_4		36					/files/ENCFF623ETG/, /files/ENCFF643CGH/, /files/ENCFF261CAZ/	471393917	ENCODE Processing Pipeline	934b9b8cfa7cbb57df2331ea4c14266e		https://www.encodeproject.org/files/ENCFF592HWS/@@download/ENCFF592HWS.bam				released	s3://encode-public/2016/12/19/5abcd013-a477-4cfd-b1bc-d8f8134e94b9/ENCFF592HWS.bam	low read length, mild to moderate bottlenecking, moderate library complexity	control insufficient read depth, insufficient read depth	
ENCFF335KOW	bam	bam		alignments	GRCh38	ENCSR100LWU	Histone ChIP-seq	CL:0000222	mesodermal cell	in vitro differentiated cells	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				2	2_2		36					/files/ENCFF512GBZ/, /files/ENCFF643CGH/, /files/ENCFF465SMJ/	509923441	ENCODE Processing Pipeline	6694679599791aecad0f24fd5647c156		https://www.encodeproject.org/files/ENCFF335KOW/@@download/ENCFF335KOW.bam				released	s3://encode-public/2016/12/19/9568d031-ca8e-48d6-bd65-bcf425c683c9/ENCFF335KOW.bam	low read length, mild to moderate bottlenecking, moderate library complexity	control insufficient read depth, insufficient read depth	
ENCFF904ZVD	bam	bam		alignments	GRCh38	ENCSR115TSA	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF313BQZ/	1721073750	ENCODE Processing Pipeline	30514ecbd07e8ca313c9cd043b8282ad		https://www.encodeproject.org/files/ENCFF904ZVD/@@download/ENCFF904ZVD.bam				released	s3://encode-public/2016/12/19/b458f1e2-9996-4adf-82db-dbbff1cf17b9/ENCFF904ZVD.bam	low read length, low read depth	control insufficient read depth	
ENCFF818SGS	bam	bam		alignments	GRCh38	ENCSR115TSA	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF313BQZ/, /files/ENCFF110MCL/	1846693002	ENCODE Processing Pipeline	a0ac3d2cf8f072c0642361a462b69a78		https://www.encodeproject.org/files/ENCFF818SGS/@@download/ENCFF818SGS.bam				released	s3://encode-public/2020/08/14/707214de-65c2-4360-9131-4bb1eebb3d31/ENCFF818SGS.bam	low read length, low read depth	control insufficient read depth	
ENCFF817YZO	bam	bam		alignments	GRCh38	ENCSR960EVO	Histone ChIP-seq	UBERON:0000947	aorta	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF577ADM/, /files/ENCFF643CGH/	820543458	ENCODE Processing Pipeline	40f86803fc14ac6d0c00727285eae3a7		https://www.encodeproject.org/files/ENCFF817YZO/@@download/ENCFF817YZO.bam				released	s3://encode-public/2017/05/10/c60af0ec-2093-47ef-8140-e864bd6effa3/ENCFF817YZO.bam	low read length, low read depth		
ENCFF295FWL	bam	bam		alignments	GRCh38	ENCSR169BGF	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF643CGH/, /files/ENCFF421GDS/	1240410787	ENCODE Processing Pipeline	46f633fd451303601aff21bc1a2b8c5d		https://www.encodeproject.org/files/ENCFF295FWL/@@download/ENCFF295FWL.bam				released	s3://encode-public/2016/12/19/c67e3d28-6dd2-4d31-b2ad-4d251556827f/ENCFF295FWL.bam	low read length	control insufficient read depth, insufficient read depth	
ENCFF435NFO	bam	bam		alignments	GRCh38	ENCSR538JMW	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF631VST/, /files/ENCFF643CGH/	1799335167	ENCODE Processing Pipeline	8604a20c91a67d62a790733ad5268702		https://www.encodeproject.org/files/ENCFF435NFO/@@download/ENCFF435NFO.bam				released	s3://encode-public/2016/12/19/686b621f-6fc4-4e48-b2c2-ec4de5a073a0/ENCFF435NFO.bam	low read length, low read depth	control insufficient read depth	
ENCFF011YZH	bam	bam		alignments	GRCh38	ENCSR466DUB	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF611TRM/, /files/ENCFF643CGH/	759084290	ENCODE Processing Pipeline	7ae3894527ac1d933c56c5ef0595b2cb		https://www.encodeproject.org/files/ENCFF011YZH/@@download/ENCFF011YZH.bam				released	s3://encode-public/2016/12/19/5c2d19aa-7ffe-414c-9f6f-44d27adf57c2/ENCFF011YZH.bam	low read length, mild to moderate bottlenecking	control insufficient read depth, insufficient read depth	
ENCFF232GTM	bam	bam		alignments	GRCh38	ENCSR466DUB	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF110MCL/, /files/ENCFF611TRM/	842302368	ENCODE Processing Pipeline	bace1dc1fd02083d4ca06d944cfb8c70		https://www.encodeproject.org/files/ENCFF232GTM/@@download/ENCFF232GTM.bam				released	s3://encode-public/2020/08/14/791e1d75-6105-4a56-bdca-37f2a062e749/ENCFF232GTM.bam	low read length, mild to moderate bottlenecking	control insufficient read depth, insufficient read depth	
ENCFF965NLX	bam	bam		alignments	GRCh38	ENCSR179NYV	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF482UDY/	686820384	ENCODE Processing Pipeline	662db63e1c331056b144841f548c995d		https://www.encodeproject.org/files/ENCFF965NLX/@@download/ENCFF965NLX.bam				released	s3://encode-public/2017/03/16/312179e2-c790-4ac7-bcf6-8d830f90573e/ENCFF965NLX.bam	inconsistent platforms, mild to moderate bottlenecking, moderate library complexity	control insufficient read depth, insufficient read depth	
ENCFF124DET	bam	bam		alignments	GRCh38	ENCSR042RIW	Histone ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF318AOA/, /files/ENCFF643CGH/	627731647	ENCODE Processing Pipeline	222e65644a7ef9a3046d4cb24895abe2		https://www.encodeproject.org/files/ENCFF124DET/@@download/ENCFF124DET.bam				released	s3://encode-public/2016/12/19/998bf4e0-ee56-46ce-a6a8-ef95222b4a48/ENCFF124DET.bam	low read length, mild to moderate bottlenecking	control insufficient read depth, insufficient read depth	
ENCFF303TFY	bam	bam		alignments	GRCh38	ENCSR679OVD	Histone ChIP-seq	UBERON:0001043	esophagus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF469SVP/	822572041	ENCODE Processing Pipeline	29cbab0b0a18d46d4dc1d4cca3278df3		https://www.encodeproject.org/files/ENCFF303TFY/@@download/ENCFF303TFY.bam				released	s3://encode-public/2017/05/09/0203af4e-987a-43c6-85e2-297b61faf77d/ENCFF303TFY.bam	low read length, mild to moderate bottlenecking, low read depth		
ENCFF470ZIH	bam	bam		alignments	GRCh38	ENCSR796CSH	Histone ChIP-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF226TMT/, /files/ENCFF643CGH/	857682027	ENCODE Processing Pipeline	9879cf1ffc82ae707492d4ceeb8d0a21		https://www.encodeproject.org/files/ENCFF470ZIH/@@download/ENCFF470ZIH.bam				released	s3://encode-public/2016/12/19/2d4748a7-ec30-4c32-9fe3-d0aac2f11258/ENCFF470ZIH.bam	low read length, low read depth		
ENCFF046FUT	bam	bam		alignments	GRCh38	ENCSR636IDR	Histone ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF753KSK/	1275636711	ENCODE Processing Pipeline	58232c4780c0a11a3e3504bbd336d131		https://www.encodeproject.org/files/ENCFF046FUT/@@download/ENCFF046FUT.bam				released	s3://encode-public/2017/03/16/c6873126-0668-4f7b-810e-e5df4be744a3/ENCFF046FUT.bam			
ENCFF516INT	bam	bam		alignments	GRCh38	ENCSR612BWE	Histone ChIP-seq	UBERON:0001264	pancreas	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF546HNU/, /files/ENCFF643CGH/	446500461	ENCODE Processing Pipeline	38fad5c5e0423d30581d14fa84b93e0b		https://www.encodeproject.org/files/ENCFF516INT/@@download/ENCFF516INT.bam				released	s3://encode-public/2017/04/05/bda3dd90-24b3-48a1-a282-4aba3faab8e6/ENCFF516INT.bam	low read length, moderate library complexity, inconsistent platforms, mild to moderate bottlenecking, low read depth		
ENCFF962FVV	bam	bam		alignments	GRCh38	ENCSR852FRR	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF643CGH/, /files/ENCFF968VEH/, /files/ENCFF051MYP/	1228234428	ENCODE Processing Pipeline	e33085d9d5452df711728effed53763f		https://www.encodeproject.org/files/ENCFF962FVV/@@download/ENCFF962FVV.bam				released	s3://encode-public/2016/12/19/d2e11884-5fc5-42ef-add3-f12fa7c2cd1c/ENCFF962FVV.bam	low read length, mild to moderate bottlenecking, moderate library complexity		
ENCFF166HVM	bam	bam		alignments	GRCh38	ENCSR645SYH	Histone ChIP-seq	UBERON:0001043	esophagus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		50					/files/ENCFF972UCE/, /files/ENCFF643CGH/	800898965	ENCODE Processing Pipeline	1976fbf46de266204ad75b482254fc1a		https://www.encodeproject.org/files/ENCFF166HVM/@@download/ENCFF166HVM.bam				released	s3://encode-public/2017/03/27/bbd226e5-1fa9-422e-89fe-0053ac5a9947/ENCFF166HVM.bam	inconsistent platforms, mild to moderate bottlenecking, low read depth, moderate library complexity		
ENCFF607WIJ	bam	bam		alignments	GRCh38	ENCSR897TGR	Histone ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF920ATU/	1068468840	ENCODE Processing Pipeline	16111907caef0bc9d80149f0673e1fa6		https://www.encodeproject.org/files/ENCFF607WIJ/@@download/ENCFF607WIJ.bam				released	s3://encode-public/2016/12/19/c428bf60-1ee6-42f6-a11e-2e0e2c70d73d/ENCFF607WIJ.bam	inconsistent platforms, low read length	insufficient read depth	
ENCFF063LDJ	bam	bam		alignments	GRCh38	ENCSR799SRL	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF314JAW/, /files/ENCFF643CGH/	1372310427	ENCODE Processing Pipeline	19e6222d98480fb4881d81148ee42b53		https://www.encodeproject.org/files/ENCFF063LDJ/@@download/ENCFF063LDJ.bam				released	s3://encode-public/2016/12/19/86ffb3dd-3ef9-453b-a270-a8cce4876502/ENCFF063LDJ.bam	inconsistent platforms, low read length		
ENCFF402MPW	bam	bam		alignments	GRCh38	ENCSR799SRL	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF277BER/, /files/ENCFF643CGH/	1243342751	ENCODE Processing Pipeline	8dbacccaf4320c3ea92ce5e9330a4bf8		https://www.encodeproject.org/files/ENCFF402MPW/@@download/ENCFF402MPW.bam				released	s3://encode-public/2016/12/19/d98535c2-22b9-431c-ae47-b5b35bf8d094/ENCFF402MPW.bam	inconsistent platforms, low read length		
ENCFF263UOB	bam	bam		alignments	GRCh38	ENCSR799SRL	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				3	3_1		36					/files/ENCFF279KNT/, /files/ENCFF643CGH/	1523408743	ENCODE Processing Pipeline	eaa3d1e1b96954a3ba892aee99405945		https://www.encodeproject.org/files/ENCFF263UOB/@@download/ENCFF263UOB.bam				released	s3://encode-public/2016/12/19/e297a70d-565e-4a62-bf3c-50cab1ca3ded/ENCFF263UOB.bam	inconsistent platforms, low read length		
ENCFF736WWE	bam	bam		alignments	GRCh38	ENCSR098YIU	Histone ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF643CGH/, /files/ENCFF750VHM/, /files/ENCFF825RVL/	1089853007	ENCODE Processing Pipeline	ec1c9412275a732bc5818de42c2c0189		https://www.encodeproject.org/files/ENCFF736WWE/@@download/ENCFF736WWE.bam				released	s3://encode-public/2016/12/19/75b2e2b2-1a8a-4f83-ab9b-a7110db16ff1/ENCFF736WWE.bam	low read length	control insufficient read depth, insufficient read depth	
