File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF480IBO	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR956CTX	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF762QDS/, /files/ENCFF907ZOS/, /files/ENCFF706QMY/	1945902	ENCODE Processing Pipeline	d462dab84bd82cfd7ea948d3051254e0		https://www.encodeproject.org/files/ENCFF480IBO/@@download/ENCFF480IBO.bed.gz				released	s3://encode-public/2017/04/11/86a87c25-adcc-4e65-a630-20982340d2c6/ENCFF480IBO.bed.gz	mild to moderate bottlenecking, low read length, inconsistent platforms		
ENCFF321NYQ	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR007HLH	Histone ChIP-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF461LHY/	1164582	ENCODE Processing Pipeline	e85c75e43f02def7de63ff049853336c		https://www.encodeproject.org/files/ENCFF321NYQ/@@download/ENCFF321NYQ.bed.gz				released	s3://encode-public/2017/03/23/bd2ed5e7-6179-4b92-8e30-094d04b572ce/ENCFF321NYQ.bed.gz	low read length		
ENCFF496LZT	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR885CMN	Histone ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF874ATB/	1264103	ENCODE Processing Pipeline	b8283bb05c3c0173bbb68f38bf431632		https://www.encodeproject.org/files/ENCFF496LZT/@@download/ENCFF496LZT.bed.gz				released	s3://encode-public/2017/03/21/9e97b774-cd77-4caa-ae20-e8a961941ba7/ENCFF496LZT.bed.gz	moderate library complexity, mild to moderate bottlenecking	insufficient read depth	
ENCFF661PEX	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR136ZLJ	Histone ChIP-seq	CL:0000221	ectodermal cell	in vitro differentiated cells	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF382BDT/	1664194	ENCODE Processing Pipeline	4ef76ded9d8852a4f73c5c3931e90ef0		https://www.encodeproject.org/files/ENCFF661PEX/@@download/ENCFF661PEX.bed.gz				released	s3://encode-public/2018/01/31/568b82cb-875a-4e65-a2d7-36f139d9e31b/ENCFF661PEX.bed.gz	low read length	insufficient read depth, control insufficient read depth	
ENCFF909CTU	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR747HAM	Histone ChIP-seq	CL:0000221	ectodermal cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1, 2	1_2, 2_2							/files/ENCFF796TRQ/, /files/ENCFF111SKW/, /files/ENCFF110UVX/	895943	ENCODE Processing Pipeline	38bf4338ec88d9c50ce7c478035d55d8		https://www.encodeproject.org/files/ENCFF909CTU/@@download/ENCFF909CTU.bed.gz				released	s3://encode-public/2018/01/31/bf5a8783-7c72-4e4f-814f-bc951f28e159/ENCFF909CTU.bed.gz	control low read depth, low read length, low read depth, mild to moderate bottlenecking	insufficient read depth, severe bottlenecking, poor library complexity	
ENCFF732DSH	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR325VOA	Histone ChIP-seq	UBERON:0000947	aorta	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF615FTE/	540266	ENCODE Processing Pipeline	9e909c971f92dfa721ff33ae261d08d0		https://www.encodeproject.org/files/ENCFF732DSH/@@download/ENCFF732DSH.bed.gz				released	s3://encode-public/2017/05/06/c5bb5c01-dfbf-47ee-baa0-e3a2755a53fe/ENCFF732DSH.bed.gz	moderate library complexity, low read length, mild to moderate bottlenecking	insufficient read depth, control insufficient read depth	
ENCFF064KHS	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR402HFW	Histone ChIP-seq	UBERON:0001264	pancreas	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF255BHO/	1514951	ENCODE Processing Pipeline	b725b5918b666d87b5eeda877d0f4867		https://www.encodeproject.org/files/ENCFF064KHS/@@download/ENCFF064KHS.bed.gz				released	s3://encode-public/2017/05/06/7b121740-8471-423b-8d11-8b9123f8567b/ENCFF064KHS.bed.gz	mild to moderate bottlenecking	insufficient read depth, poor library complexity	
ENCFF668CHY	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR815PSO	Histone ChIP-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF307UXU/	498896	ENCODE Processing Pipeline	657d644dae1063944ecbe2cf20820304		https://www.encodeproject.org/files/ENCFF668CHY/@@download/ENCFF668CHY.bed.gz				released	s3://encode-public/2017/11/28/52f9347f-66e8-46e3-bf1e-214aa6446a7e/ENCFF668CHY.bed.gz	control low read depth, mild to moderate bottlenecking	insufficient read depth	
ENCFF501UUF	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR035QNZ	Histone ChIP-seq	UBERON:0001264	pancreas	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF015IWK/	1100355	ENCODE Processing Pipeline	ff97aef6de2e33c71bedc2517cd4a7b5		https://www.encodeproject.org/files/ENCFF501UUF/@@download/ENCFF501UUF.bed.gz				released	s3://encode-public/2017/05/06/1fc48ee5-8fa4-42cb-a5b2-06d950208d51/ENCFF501UUF.bed.gz	control low read depth, low read length	insufficient read depth	
ENCFF200PGJ	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR639HVJ	Histone ChIP-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF274XED/	1056873	ENCODE Processing Pipeline	d4a6df6d68dbd7b3afcbedfa1c2d8cf3		https://www.encodeproject.org/files/ENCFF200PGJ/@@download/ENCFF200PGJ.bed.gz				released	s3://encode-public/2017/11/28/3c690d00-9bdc-466d-b342-9f0b1f3b66f5/ENCFF200PGJ.bed.gz	control low read depth, moderate library complexity, mild to moderate bottlenecking	insufficient read depth	
ENCFF434KGU	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR543CPW	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_3							/files/ENCFF411JQL/	1484345	ENCODE Processing Pipeline	cc41877851ba3d8827c9a5e5929f9839		https://www.encodeproject.org/files/ENCFF434KGU/@@download/ENCFF434KGU.bed.gz				released	s3://encode-public/2017/03/27/bd531310-5ff0-40bf-b330-5901f1bf9584/ENCFF434KGU.bed.gz	mild to moderate bottlenecking, inconsistent platforms, low read depth	severe bottlenecking, poor library complexity	
ENCFF482VIL	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR270VNK	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF718JCK/	175614	ENCODE Processing Pipeline	cb8475939b1018896acdc0443b360a32		https://www.encodeproject.org/files/ENCFF482VIL/@@download/ENCFF482VIL.bed.gz				released	s3://encode-public/2017/04/15/9e12b841-519e-4319-bb25-463c157436e1/ENCFF482VIL.bed.gz	low read depth	control insufficient read depth	
ENCFF493ZYQ	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR004AKD	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	primary cell	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF252GVA/, /files/ENCFF533AEW/, /files/ENCFF199DOE/	1849852	ENCODE Processing Pipeline	b8613a8e52e6bdf346900f247c4ac9c7		https://www.encodeproject.org/files/ENCFF493ZYQ/@@download/ENCFF493ZYQ.bed.gz				released	s3://encode-public/2018/01/30/ae23be1d-9b7f-4f1c-9365-4c42f2724871/ENCFF493ZYQ.bed.gz	mild to moderate bottlenecking, low read length		
ENCFF455IAX	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR478BKA	Histone ChIP-seq	UBERON:0001043	esophagus	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF248XTP/	251000	ENCODE Processing Pipeline	469870b3c47ef0baefa48c3f9ba759f5		https://www.encodeproject.org/files/ENCFF455IAX/@@download/ENCFF455IAX.bed.gz				released	s3://encode-public/2017/03/27/9ba3a283-5316-4a33-a0ba-410eb2389ffc/ENCFF455IAX.bed.gz		insufficient read depth, control insufficient read depth	
ENCFF674ZVF	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR852FRR	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF749XSU/	857285	ENCODE Processing Pipeline	b03b50849400a62c4a1207bf0dbb5c57		https://www.encodeproject.org/files/ENCFF674ZVF/@@download/ENCFF674ZVF.bed.gz				released	s3://encode-public/2017/03/23/2bcfcb2e-85a5-4a0b-93cd-3e691017fb88/ENCFF674ZVF.bed.gz	moderate library complexity, low read length, mild to moderate bottlenecking		
ENCFF958QRD	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR796CSH	Histone ChIP-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF010DZS/	775585	ENCODE Processing Pipeline	fd95a1287a05d7e7fbd3796d21504fef		https://www.encodeproject.org/files/ENCFF958QRD/@@download/ENCFF958QRD.bed.gz				released	s3://encode-public/2017/03/23/6f77a2ac-9eba-457a-92c4-78d133154894/ENCFF958QRD.bed.gz	low read length, low read depth		
ENCFF901CSA	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR273IYV	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1, 2	1_5, 2_5							/files/ENCFF819VEQ/, /files/ENCFF799VRO/, /files/ENCFF913UBB/	1336723	ENCODE Processing Pipeline	cb094a9e8fc0900af73c2ac5f736ce8a		https://www.encodeproject.org/files/ENCFF901CSA/@@download/ENCFF901CSA.bed.gz				released	s3://encode-public/2017/02/18/51d762ed-a4e4-42c5-858c-af2875e80e5c/ENCFF901CSA.bed.gz	moderate library complexity, low read length, mild to moderate bottlenecking	insufficient read depth, severe bottlenecking, poor library complexity, control insufficient read depth	
ENCFF269CAD	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR166ZZZ	Histone ChIP-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF459QTO/	73773	ENCODE Processing Pipeline	4eb09004f6a9ea4c2aadaded4f0dea55		https://www.encodeproject.org/files/ENCFF269CAD/@@download/ENCFF269CAD.bed.gz				released	s3://encode-public/2017/11/28/abbd66d3-fb63-4c5e-981e-c073a871e304/ENCFF269CAD.bed.gz			
ENCFF598JDA	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR001SHB	Histone ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF609EYA/	939000	ENCODE Processing Pipeline	ae1e164a720202f442f3713596a73c3e		https://www.encodeproject.org/files/ENCFF598JDA/@@download/ENCFF598JDA.bed.gz				released	s3://encode-public/2017/05/24/417348ae-880d-4bb5-b50d-46d308db3e02/ENCFF598JDA.bed.gz	mild to moderate bottlenecking, low read length, inconsistent platforms, low read depth		
ENCFF213LSU	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR944QSH	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF499USX/	742433	ENCODE Processing Pipeline	1f7b75b5329cd187cc81da83acf94124		https://www.encodeproject.org/files/ENCFF213LSU/@@download/ENCFF213LSU.bed.gz				released	s3://encode-public/2017/05/10/352438d0-16eb-4e10-981d-dfc472c21a9e/ENCFF213LSU.bed.gz	control low read depth, low read length		
ENCFF052VWO	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR441SAT	Histone ChIP-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1, 2	1_2, 2_2							/files/ENCFF175QLH/, /files/ENCFF449WGJ/, /files/ENCFF293JHB/	803273	ENCODE Processing Pipeline	a3ee5f9e79703b7d2f8b379f0aea9caf		https://www.encodeproject.org/files/ENCFF052VWO/@@download/ENCFF052VWO.bed.gz				released	s3://encode-public/2017/02/28/79926efc-e9e6-43ce-abb7-5bd085678936/ENCFF052VWO.bed.gz	low read length		
ENCFF218HXK	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR608FDQ	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF451KEF/	14568	ENCODE Processing Pipeline	575364f6c2112e69a598d1277542dc13		https://www.encodeproject.org/files/ENCFF218HXK/@@download/ENCFF218HXK.bed.gz				released	s3://encode-public/2017/05/15/a3c89566-b73b-467f-b926-9854fd02180a/ENCFF218HXK.bed.gz	low read length	insufficient read depth, control insufficient read depth	
ENCFF065SNS	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR608FDQ	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF676YQB/, /files/ENCFF061EVZ/, /files/ENCFF356LFX/	15048	ENCODE Processing Pipeline	d5761abedfb069c397d8d345f681b739		https://www.encodeproject.org/files/ENCFF065SNS/@@download/ENCFF065SNS.bed.gz				released	s3://encode-public/2020/08/14/4864c51a-2825-413c-9417-8d7207c3139d/ENCFF065SNS.bed.gz	low read length	insufficient read depth, control insufficient read depth	
ENCFF987DRQ	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR943JOF	Histone ChIP-seq	UBERON:0001264	pancreas	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF162DKL/	1907099	ENCODE Processing Pipeline	e871338c05ba2682026f172da2a2c2fe		https://www.encodeproject.org/files/ENCFF987DRQ/@@download/ENCFF987DRQ.bed.gz				released	s3://encode-public/2017/06/06/0ac1de80-0150-4237-9abb-a80c21013b73/ENCFF987DRQ.bed.gz	control low read depth, low read length	insufficient read depth	
ENCFF664CXY	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR306ZBD	Histone ChIP-seq	UBERON:0001043	esophagus	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF522QFN/	1688555	ENCODE Processing Pipeline	68cce1111be1ebc778570c92eb675a7a		https://www.encodeproject.org/files/ENCFF664CXY/@@download/ENCFF664CXY.bed.gz				released	s3://encode-public/2017/05/06/dbf81a1d-a679-499b-a9e9-ab2e774cd6b8/ENCFF664CXY.bed.gz	low read length	insufficient read depth, control insufficient read depth	
ENCFF459UTL	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR473PNT	Histone ChIP-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF120OME/, /files/ENCFF519PMA/, /files/ENCFF318GQT/	1035561	ENCODE Processing Pipeline	ab0dcf04eafba60914c8fe7ea78c6adc		https://www.encodeproject.org/files/ENCFF459UTL/@@download/ENCFF459UTL.bed.gz				released	s3://encode-public/2017/03/01/ae42d3d8-1d45-49f3-8306-b0243c06c2eb/ENCFF459UTL.bed.gz	moderate library complexity, mild to moderate bottlenecking, low read length, low read depth, inconsistent platforms		
ENCFF581EXO	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR454VRA	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF254EWR/	2459252	ENCODE Processing Pipeline	6aa5c189d28a8cd90d6001d084267036		https://www.encodeproject.org/files/ENCFF581EXO/@@download/ENCFF581EXO.bed.gz				released	s3://encode-public/2017/04/05/8c65aba8-842b-4720-8d7b-e67da1276bc6/ENCFF581EXO.bed.gz	low read length, inconsistent platforms		
ENCFF450NCT	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR807LJO	Histone ChIP-seq	CL:0000221	ectodermal cell	in vitro differentiated cells	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1, 3	1_2, 3_2							/files/ENCFF076VZZ/, /files/ENCFF628RTC/, /files/ENCFF852DKO/	690634	ENCODE Processing Pipeline	a9242b97ce54f2c1f53377769134981b		https://www.encodeproject.org/files/ENCFF450NCT/@@download/ENCFF450NCT.bed.gz				released	s3://encode-public/2018/01/31/26bf8eaa-faa1-4214-9b8c-dd1a56efad49/ENCFF450NCT.bed.gz	control low read depth, low read length, low read depth		extremely low read depth
ENCFF326XIB	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR453GNY	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_4							/files/ENCFF885NAO/	623498	ENCODE Processing Pipeline	f739593b656aa9cb2fd681eb00356c32		https://www.encodeproject.org/files/ENCFF326XIB/@@download/ENCFF326XIB.bed.gz				released	s3://encode-public/2017/04/07/4553886f-bc78-493d-b7bc-e6b349485b2f/ENCFF326XIB.bed.gz	mild to moderate bottlenecking, low read length, low read depth	insufficient read depth, control insufficient read depth	
ENCFF255BCT	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR453GNY	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1, 2	1_4, 2_2							/files/ENCFF446LDD/, /files/ENCFF725ALG/, /files/ENCFF885NAO/	747422	ENCODE Processing Pipeline	301fed0a1727829f85c2616cf3d54ca6		https://www.encodeproject.org/files/ENCFF255BCT/@@download/ENCFF255BCT.bed.gz				released	s3://encode-public/2018/01/20/fad21aa9-19ba-4582-8950-c2e7fc31491b/ENCFF255BCT.bed.gz	mild to moderate bottlenecking, low read length, low read depth	insufficient read depth, control insufficient read depth	
ENCFF932LXW	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR421FPV	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF806KHP/	1455437	ENCODE Processing Pipeline	d7deaea0f7e16b0f834c6b9ec8af9ad7		https://www.encodeproject.org/files/ENCFF932LXW/@@download/ENCFF932LXW.bed.gz				released	s3://encode-public/2017/03/21/51acd0b1-e99a-4a17-9622-1c5ea73b0ae0/ENCFF932LXW.bed.gz	moderate library complexity, low read length, mild to moderate bottlenecking	insufficient read depth, control insufficient read depth	
ENCFF424ZSF	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR421FPV	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF694MHC/, /files/ENCFF378XXA/, /files/ENCFF356LFX/	1646180	ENCODE Processing Pipeline	57ac7a8a213b10259874d5e9fb154e5e		https://www.encodeproject.org/files/ENCFF424ZSF/@@download/ENCFF424ZSF.bed.gz				released	s3://encode-public/2020/08/14/5de03525-0e0f-46b9-8fcf-e235ff3b2e2f/ENCFF424ZSF.bed.gz	moderate library complexity, low read length, mild to moderate bottlenecking	insufficient read depth, control insufficient read depth	
ENCFF233IPB	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR086XCT	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF523MQU/	1962336	ENCODE Processing Pipeline	f81c8c9a50d993f5f13f0dc2d1e527d7		https://www.encodeproject.org/files/ENCFF233IPB/@@download/ENCFF233IPB.bed.gz				released	s3://encode-public/2017/05/15/602088f8-6ee7-496a-b115-66a6d850c08c/ENCFF233IPB.bed.gz	control low read depth, moderate library complexity, low read depth, mild to moderate bottlenecking		
ENCFF015DHA	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR086XCT	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF356LFX/, /files/ENCFF693RMB/, /files/ENCFF626HSF/	2107493	ENCODE Processing Pipeline	dd62bd4f8d6efaa516b9fde3710f0f53		https://www.encodeproject.org/files/ENCFF015DHA/@@download/ENCFF015DHA.bed.gz				released	s3://encode-public/2020/08/14/c75c5ea6-eedb-4385-9772-e4baa2fea2e5/ENCFF015DHA.bed.gz	control low read depth, moderate library complexity, low read depth, mild to moderate bottlenecking		
ENCFF274KHB	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR773TWR	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF253YPL/	1843677	ENCODE Processing Pipeline	21f58c84de1edb76e1d2aa6e4c2c99d8		https://www.encodeproject.org/files/ENCFF274KHB/@@download/ENCFF274KHB.bed.gz				released	s3://encode-public/2017/03/21/d5f751a0-d870-43dc-9ead-2499b76d890e/ENCFF274KHB.bed.gz	low read length	insufficient read depth, control insufficient read depth	
ENCFF398GCM	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR486NDF	Histone ChIP-seq	UBERON:0001264	pancreas	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_1, 1_2							/files/ENCFF962TQM/	107996	ENCODE Processing Pipeline	6119b6b38b143523fad03e8337cef8eb		https://www.encodeproject.org/files/ENCFF398GCM/@@download/ENCFF398GCM.bed.gz				released	s3://encode-public/2017/05/06/e2fa7bc5-67d4-4b76-b5c4-ca051aada4c8/ENCFF398GCM.bed.gz	mild to moderate bottlenecking, low read length	insufficient read depth, control insufficient read depth	
ENCFF740ZXV	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR115TSA	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF311MDW/	2812888	ENCODE Processing Pipeline	bd0ee78bc5952da24544d39e76fa43d8		https://www.encodeproject.org/files/ENCFF740ZXV/@@download/ENCFF740ZXV.bed.gz				released	s3://encode-public/2017/05/15/d05fcf9c-6162-4c9e-9cb0-a7233b624829/ENCFF740ZXV.bed.gz	low read length, low read depth	control insufficient read depth	
ENCFF997GTD	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR115TSA	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF818SGS/, /files/ENCFF171TVC/, /files/ENCFF356LFX/	2856121	ENCODE Processing Pipeline	b46463dde1f895047bb9d1d448987baf		https://www.encodeproject.org/files/ENCFF997GTD/@@download/ENCFF997GTD.bed.gz				released	s3://encode-public/2020/08/14/40e98e5b-5fc3-46e6-a18b-75290458cca2/ENCFF997GTD.bed.gz	low read length, low read depth	control insufficient read depth	
ENCFF954AUE	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR877PAS	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF312SMG/	127851	ENCODE Processing Pipeline	6e827e0c735b5ef3990c9f1ac7156958		https://www.encodeproject.org/files/ENCFF954AUE/@@download/ENCFF954AUE.bed.gz				released	s3://encode-public/2017/05/15/2ebfbc97-e69d-4cd7-b9f6-eaca1fd89114/ENCFF954AUE.bed.gz	low read length	insufficient read depth, control insufficient read depth	
ENCFF049SYA	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR100LWU	Histone ChIP-seq	CL:0000222	mesodermal cell	in vitro differentiated cells	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1, 2	1_4, 2_2							/files/ENCFF548EHI/, /files/ENCFF069DXK/, /files/ENCFF848DSM/	4004401	ENCODE Processing Pipeline	3c3c52a1b02407187c250c92720d099a		https://www.encodeproject.org/files/ENCFF049SYA/@@download/ENCFF049SYA.bed.gz				released	s3://encode-public/2018/01/29/aa5c9ecd-72f7-40ff-b61f-be9cf44f9312/ENCFF049SYA.bed.gz	moderate library complexity, low read length, mild to moderate bottlenecking	insufficient read depth, control insufficient read depth	
ENCFF384JUV	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR958DEW	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF886RMF/	906766	ENCODE Processing Pipeline	a520dd4662f29effd930ab1e453171e5		https://www.encodeproject.org/files/ENCFF384JUV/@@download/ENCFF384JUV.bed.gz				released	s3://encode-public/2017/03/21/2548c6fa-9a02-4024-906d-56c7298a4a90/ENCFF384JUV.bed.gz	moderate library complexity, low read length, inconsistent platforms, mild to moderate bottlenecking	insufficient read depth, control insufficient read depth	
